song_id,title,artist,album,release_date,genius_url,media_url,lyrics
11,Vuelve el Amor,La Unión,El Mar de la Fertilidad (1 CD),2002.0,,https://www.youtube.com/watch?v=j4Tydhhu7eM,"Me haces sentir que quiera ser mejor.
Me haces reír cuando me despierto
Y ya llegó el momento de aprender
De nuevo a confiar.
Me has de enseñar, me has de enseñar
Me has de enseñar, me has de enseñar.
Vuelve el amor a correr ya por mis venas
Vuelve el amor a romper las cadenas
Y ya llena de calor a un pobre corazón.
Me has de enseñar, me has de enseñar,
Me has de enseñar, me has de enseñar.
Triste es vivir con un caparazón
Para evitar que nadie mas se hiera
Y vas quitando tiempo al tiempo
Para apreciar todo lo demás
Y a los demás, y a los demás
Y a los demás, y a los demás.
Vuelve el amor a correr ya por mis venas
Vuelve el amor a romper las cadenas
Y ya llena de calor a un pobre corazón.
Hoy más que nunca te necesito
Tanto como un niño.
Hoy dejaré el alma abierta
Que entre brisa fresca.
Y ya vuelve el amor
A un pobre corazón
Me has de enseñar, me has de enseñar,
Me has de enseñar, me has de enseñar
Vuelve el amor a correr ya por mis venas
Vuelve el amor a romper las cadenas
Y ya llena de calor a un pobre corazón.
Hoy más que nunca te necesito
Tanto como un niño.
Hoy dejaré el alma abierta
Que entre brisa fresca.
Y ya vuelve el amor
A un pobre corazón
Me has de enseñar, me has de enseñar,
Me has de enseñar, me has de enseñar"
12,La revolución sexual,La Casa Azul,La revolución sexual,2007.0,,https://www.youtube.com/watch?v=juNxwa6H3lI,"Dímelo ya, necesitas descansar ahora
Dímelo ya, esperar está de más, porque
Va a suceder, el verano del amor
Sé que va a suceder, la revolución sexual
Y hace días que sabes que no
Que a veces no hay que tener la razón
Well, are you ready to go?
Tú que decidiste que tu vida no valía
Que te inclinaste por sentirte siempre mal
Que anticipabas un futuro catastrófico
Hoy pronosticas la revolución sexual
Tú que decidiste que tu amor ya no servía
Que preferiste maquillar tu identidad
Hoy te preparas para el golpe más fantástico
Porque hoy empieza la revolución sexual
Déjalo ya, no pretendas despistar, ahora
Déjalo ya, ¿a quién quieres engañar?, porque
Va a suceder, el verano del amor, sé que
Va a suceder, la revolución sexual
Y hace días que sabes que no
Que a veces no hay que tener el control
Well, are you ready to go?
Tú que decidiste que tu vida no valía
Que te inclinaste por sentirte siempre mal
Que anticipabas un futuro catastrófico
Hoy pronosticas la revolución sexual
Tú que decidiste que tu amor ya no servía
Que preferiste maquillar tu identidad
Hoy te preparas para el golpe más fantástico
Porque hoy empieza la revolución sexual
Well, are you ready to go?
Tú que decidiste que tu vida no valía
Que te inclinaste por sentirte siempre mal
Que anticipabas un futuro catastrófico
Hoy pronosticas la revolución sexual
Tú que decidiste que tu amor ya no servía
Que preferiste maquillar tu identidad
Hoy te preparas para el golpe más fantástico
Porque hoy empieza la revolución sexual
Tú,
Na na na na na na
Na na na na na na
Na na na na na na na na na na
Hoy empieza la revolución sexual
Na na na na na na
Na na na na na na
Na na na na na na na na na na
Hoy empieza la revolución"
13,Mira cómo vuelo,Miss Caffeina,Detroit,2016.0,,https://www.youtube.com/watch?v=QP2mvrGY94g,"Para los cuerpos
Que ven desvanecerse el tiempo
Escapándose
Resbalando entre los dedos
Para las almas
Que ahora viajan más ligeros
Que han soltado lastre
Y que saben también
Que hay una voz, hay una voz
Dentro
Y dice que no
Dice que lo siento
Dice que no se rinde
Que hagan sus apuestas
Que sigue el juego
Dice que no hay miedo a venderte mi ilusión
Que no le tengo miedo al miedo
Sin ese peso ya no hay gravedad
Sin gravedad ya no hay anzuelo
Mira como floto, mira como vuelo
Mira como floto, mira como vuelo
Mira como avanzo, valiente
Dejándolo todo atrás
Y parece que
La vida quiere hacer
Del paso del tiempo
Una guillotina
Una trituradora de sueños
Y de cada año
Una declaración
De rendición sin condiciones
Bandera blanca
A su ejército de zombies
Pero hay una voz, hay una voz
Dentro
Y dice que no
Dice que lo siento
Dice que no se rinde
Que hagan sus apuestas
Que sigue el juego
Dice que no hay miedo a venderte mi ilusión
Que no le tengo miedo al miedo
Sin ese peso ya no hay gravedad
Sin gravedad ya no hay anzuelo
Mira como floto, mira como vuelo
Mira como floto, mira como vuelo
Mira como avanzo, valiente
Dejándolo todo atrás
Mira como floto, mira como vuelo
Mira como floto, mira como vuelo
Mira como avanzo, valiente
Dejándolo todo atrás"
14,Libertad,Anahí y Christian Chávez,,2004.0,,https://www.youtube.com/watch?v=kal3gWm-p5w,"El silencio se va,
Junto a mi ya no esta,
El dolor se marcho,
Y mi alma es libre del temor.
Comprendí que si estoy aquí,
Es porque yo así lo decidí,
Conocer y reconocer,
Que nada es perfecto,
Y el defecto es bello también.
Libertad, libertad,
No voy a abandonar mis sueños.
Libertad, libertad,
Es tiempo de vivir sin miedo,
Yo solo quiero libertad
Y solo quiero libertad
Yo solo quiero libertad
Y solo quiero libertad
Deja atrás el disfraz,
Quema ya el antifaz.
Tu destino es vivir,
Y sentir dejando de fingir.
Puedo amar, no hay oscuridad
Hay nuevos horizontes que buscar
Hoy mi fe me hace creer,
Que tengo mil razones para tocar el cielo y gritar.
Libertad, libertad
No voy a abandonar mis sueños
Libertad, libertad
Es tiempo de vivir sin miedo
Yo solo quiero libertad
Y solo quiero libertad
Yo solo quiero libertad
Y solo quiero libertad
Libertad
Yo solo quiero libertad
Y solo quiero libertad
Yo solo quiero libertad
Libertad, yo vivo en libertad
No tengo que ocultar mi personalidad
Libertad, yo vivo en libertad
No me voy a frenar
Yo busco libertad
(Vive y suena en libertad,
Tu decides a quien amar,
Hoy tu voz no van a callar,
Grita fuerte, quiero escuchar).
Libertad (libertad),
Libertad (libertad),
No voy a abandonar mis sueños,
Libertad (libertad),
Libertad (libertad),
Es tiempo de vivir sin miedo.
Yo quiero libertad
Libertad
Yo quiero libertad
Libertad
Yo solo quiero libertad
Yo solo quiero libertad
Libertad
Solo quiero libertad (libertad)
Libertad, libertad, libertad"
15,Todos me miran,Gloria Trevi,La Trayectoria,2009.0,,https://www.youtube.com/watch?v=sugc8tg4JTI&t=2s,"Tú me hiciste sentir que no valía
Y mis lágrimas cayeron a tus pies
Me miraba en el espejo y no me hallaba
Yo era solo lo que tú querías ver
Y me solté el cabello, me vestí de reina
Me puse tacones, me pinté y era bella
Y caminé hacia la puerta y te escuché gritarme
Pero tus cadenas ya no pueden pararme
Y miré a la noche, ya no era oscura, era de lentejuelas
Y todos me miran, me miran, me miran
Porque sé que soy linda, porque todos me admiran
Y todos me miran, me miran, me miran
Porque hago lo que pocos se atreverán
Y todos me miran, me miran, me miran
Algunos con envidia pero al final, pero al final
Pero al final, todos me amarán
Tú me hiciste sentir que no valía
Y mis lágrimas cayeron a tus pies
Me miraba el espejo y no me hallaba
Yo era solo lo que tu querías ver
Y me solté el cabello, me vestí de reina
Me puse tacones, me pinté y era bella
Y caminé hacia la puerta y te escuché gritarme
Pero tus cadenas ya no pueden pararme
Y miré a la noche, ya no era oscura, era de lentejuelas
Y todos me miran, me miran, me miran
Porque sé que soy linda, porque todos me admiran
Y todos me miran, me miran, me miran
Porque hago lo que pocos se atreverán
Y todos me miran, me miran, me miran
Algunos con envidia pero al final, pero al final
Pero al final, todos me amarán
Y me solté el cabello, me vestí de reina
Me puse tacones, me pinté y era bella
Y caminé hacia la puerta y te escuché gritarme
Pero tus cadenas ya no pueden pararme
Y miré a la noche, ya no era oscura, era de lentejuelas"
16,Amante bandido,Miguel Bose,Lo esencial de Miguel Bose,1978.0,https://genius.com/Miguel-bose-amante-bandido-lyrics,https://www.youtube.com/watch?v=uoKXYgUpkSw&t=1s,"[Verso 1]
Yo seré el viento que va
Navegaré por tu oscuridad
Tu rocío, beso frío, que me quemará

[Verso 2]
Yo seré tormento y amor
Tú la marea que arrastra a los dos
Yo y tú... tú y yo... (si)
No dirás que no
No dirás que no
No dirás que no

[Coro]
Seré tu amante bandido, bandido
Corazón, corazón mal herido
Seré tu amante cautivo, cautivo
Seré... Aumm!
Pasión privada adorado enemigo
Huracán, huracán abatido
Me perderé en un momento contigo
Por siempre...

[Verso 3]
Yo seré un hombre por ti
Renunciaré a ser lo que fui
Yo y tú... tú y yo...
Sin misterio
Sin misterio
Sin misterio
You might also like
Kill Bill
SZA
Must Be Love
Niall Horan
You’re Losing Me (From The Vault)
Taylor Swift
[Coro]
Seré tu amante bandido, bandido
Corazón, corazón mal herido
Seré tu amante cautivo, cautivo
Seré... Aumm!
Pasión privada adorado enemigo
Huracán, huracán abatido
Me perderé en un momento contigo
Por siempre...

[Puente]
Seré tu héroe de amor
Seré tu héroe de amor
Seré tu héroe de amor

[Coro 2]
Seré el amante que muere rendido
Corazón, corazón mal herido
Seré tu amante bandido, bandido
Seré... Aumm!
Y en un oasis prohibido, prohibido
Por amor, por amor concebido
Me perderé en un momento contigo
Por siempre... seré tu héroe de amor

[Outro]
Seré tu héroe de amor
Seré tu héroe de amor... Aumm!
Seré tu héroe"
17,Simplemente amigos,Ana Gabriel,Tierra de nadie,1988.0,,https://www.youtube.com/watch?v=BhyD9G9BW8M,"Siempre, como ya es costumbre día a día es igual
No hay nada que decir ante la gente es así
Amigos simplemente amigos y nada mas
Pero quien sabe en realidad, lo que sucede entre los dos
Si cada quien llegando la noche finge un adiós
Cuanto daría por gritarles nuestro amor
Decirles que al cerrar la puerta nos amamos sin control
Que despertamos abrazados, con ganas de seguir amándonos
Pero es que en realidad no aceptan nuestro amor
Siempre, con miradas siempre nos damos todo el amor
Hablamos sin hablar todo es silencio en nuestro andar,
Amigos simplemente amigos y nada mas
Pero quien sabe en realidad lo que sucede entre los dos
Si cada quien llegando la noche finge un adiós
Cuanto daría por gritarles nuestro amor
Decirles que al cerrar la puerta nos amamos sin control
Que despertamos abrazados, con ganas de seguir amándonos
Pero es que en realidad no aceptan nuestro amor
Que despertamos abrazados, con ganas de seguir amándonos
Pero es que en realidad no aceptan nuestro amor"
18,Fuera del mercado,Dani Ocean,dannocean,2022.0,,https://www.youtube.com/watch?v=KZdEorx99LY,"¿Cómo pretendes que en tus sueños no quieres que me vaya?
¿Que no me aleje más de ti, si mi cora' siempre por ti estalla?
Ese fucking olor tuyo a playa
Desde el 2010 quiero que este feeling se me vaya
Pero ha sido muy difícil
Muy, muy, muy difícil para mí
Me arrepiento demasiado
Por ese beso apresurado
Eso nunca debió haber pasado
No fuiste tú, fue el momento equivocado
Me arrepiento demasiado
Baby, el tiempo ya me ha moldeado
Y ahora que estoy preparado
Me entero, baby, que estás fuera del mercado, oh
Y ahora que estoy preparado
Me siento, baby, que estás fuera del mercado, ey
Ey, ha sido muy, muy, muy, muy difícil para mí
Ha sido muy, muy, muy, muy difícil para mí
Porque te amo demasiado, ey
Te amo demasiado, ey, ¡wuh!
Todavía estoy aprendiendo
Que tu felicidad es primero
Te amo demasiado (te amo demasiado)
Mami, aún te amo demasiado, oh (uh)
Solo dame tiempo, dame un momentico
Tú sabes que yo soy guerrero, no
Mueve tu cuerpo, felicidad eterna
Siente la electricidad subiendo por tus piernas
Grítale al mundo que tú eres guerrero
La vida es sangre, sudor y fuego
Mueve tu cuerpo y felicidad eterna
Y, si quieres, manda todo a la mierda
Mándalo todo, mándalo todo
La vida es sangre, sudor y fuego
Ey-ey, ey-ey-ey
Ey-ey, ey-ey-ey
Ey-ey, ey-ey-ey, ey
Ey
Te amo demasiado, ey
Te amo demasiado, ey
Y supongo que aún estoy aprendiendo
Que mi felicidad es primero"
19,El Taxi,Osmani Garcia,El Taxi (Maxi Single),2014.0,,https://www.youtube.com/watch?v=qRp3-D3SMwI,"Osmani García
La fábrica de éxitos
Le' voy a hacer la historia a Pitbull y a Sensato pa' que la conozcan
Mister todo el mundo (El taxi)
Sensato del patio (DJ Chino)
Queremos darle una bienvenida
A todas las mujeres que hacen vino
Por todo el mundo
Yo la conocí en un taxi
En camino al club
Yo la conocí en un taxi
En camino al club
Me lo paró
El taxi
Me lo paró
El taxi
Me lo paró
El taxi
Me lo paró
Lo paró con una mano, lo paró que yo la vi
Chó-chó-chófer, pare el taxi
Chó-chó-chó-chó-chófer, pare el taxi
Ella tuvo un accidente
No me importa si está crazy
No me importa si hace vino por ahí
Chó-chó-chófer, pare el taxi
Chó-chó-chó-chó-chófer, pare el taxi
En el taxi la conocí caminado por un backstreet
Estaba sexy, pero tan sexy
Que por poquito arrollamos a un tipo y chocamos el taxi
Y era el chófer, el que dijo: ""¡oye, mira esa mujer!""
Está dura, ah, dura, qué dura
Pero ya tú sabes que ella quiere efectivo dinero, Visa
Y chula, lula, con culo de mula
Y no le tengas duda, ella le saca todo el jugo a la uva
Que hace vino
Sí, hace vino
Ella hace todo, de todo, de todo, de todo
Ella hace vino, mi amigo
Ella hace todo, de todo, de todo, de todo
Ella hace vino, mi amigo
Yo la conocí en un taxi
En camino al club
Yo la conocí en un taxi
En camino al club
Me lo paró
El taxi
Me lo paró
El taxi
Me lo paró
El taxi
Me lo paró
Lo paró con una mano, lo paró que yo la vi
Chó-chó-chófer, pare el taxi
Chó-chó-chó-chó-chófer, pare el taxi
Ella tuvo un accidente
No me importa si está crazy
No me importa si hace vino por ahí
Chó-chó-chófer, pare el taxi
Chó-chó-chó-chó-chófer, pare el taxi
Yo la conocí, en un taxi yo la conocí
Le dije ""¿tú tienes novio?""
Ella dijo que sí
¿Cómo así?, entonces, ¿qué tú haces por aquí?
Tú me lo paraste, el taxi, siéntate aquí
Sí, can I get a kissy?, can I get hicky?
You look like a freaky, dame cerebro y pinky
Tú de Dominiqui, te pones quinki
You put it in places, that I would never think it
Ella se bebe dos botellas de vino
Para que se vea más fino y sea bueno pa' lo intestinos
Pero no, a ella lo que le gustan son los masculinos
Para ella hacerle vino, ¿qué?
Que ella hace el vino
Ella hace de todo, de todo, de todo, de todo
Ella hace vino, mi amigo
Ella hace de todo, de todo, de todo, de todo
Ella hace vino, mi amigo
Yo la conocí en un taxi
En camino al club
Yo la conocí en un taxi
En camino al club
Me lo paró
El taxi
Me lo paró
El taxi
Me lo paró
El taxi
Me lo paró
Lo paró con una mano, lo paró que yo la vi
Chó-chó-chófer, pare el taxi
Chó-chó-chó-chó-chófer, pare el taxi
Ella tuvo un accidente
No me importa si está crazy
No me importa si hace vino por ahí
Chó-chó-chófer, pare el taxi
Chó-chó-chó-chó-chófer, pare el taxi
Ella hace de todo, to-to, to-to-to
Ella hace de todo, to-to, to-to-to
Ella hace de todo, to-to, to-to-to
Ella hace de todo, to-to, to-to-to
Ella hace de todo, de todo, de todo, de todo
Dayamí La Musa
Ella hace de todo, de todo, de todo, de todo
La fábrica de éxitos
Everything it's just fine, wow
Because she makes wine
Yuly, la mesa está servida, la sopa está caliente
Ready pa' azorar las moscas
Los autores del sonido"
20,Pónmela,Yaga & Mackie,,2006.0,,,"(Intro: Yaga & Mackie)
Yaga y Mackie, los Mackiavélicos HD
Y andamos con los astronautas
Ni... ni... Nixon

(Verso 1: Yaga)
Oye, mami, yo sé que tú me deseas
Y que en las noches tú me sueñas
Con esa piel tan canela, tan divina
Que me hace perder la cabeza, ma'

(Coro: Yaga & Mackie)
Pónmela, pónmela ahí, pum
La luna llena la pone así
Pónmela, pónmela ahí, pum
Ya quiere transformarse pa' mí

(Verso 2: Mackie)
Loba, uuuuuh, dime si eres mi loba, uuuuuh
Usa esa boca tan grande
Para comerme mejor (x2)

(Verso 3: Yaga)
Si la luna te iluma
Te prendes como turbina y te pones agresiva
Actúas como asesina
Sube el volumen pa' se reviente la bocina
Y tu temperatura igual que la cocina

(Verso 4: Mackie)
A ti te gusta el whisky, pero más el agua ardiente
Afila los dientes, quieres comer caliente
Sube el volumen pa' que revienten la bocina
Pareces indomable, pero soy tu medicina

(Coro: Yaga & Mackie)
Pónmela, pónmela ahí, pum
La luna llena la pone así
Pónmela, pónmela ahí, pum
Ya quiere transformarse pa' mí

(Verso 5: Yaga)
Prepárate, Lola, que voy por el expreso
Hay, déjate de eso, que tu gato está preso
Loba, ponte perra, que aquí tengo tu hueso
Mai', déjate de eso, que la luna no es de queso

(Verso 6: Mackie)
Pa' ti, pa' ti, queso pa' dartelo en exceso
Vamos a morir perriando hasta quedarnos tiesos
Si no me mata beso y logro salir ileso
Tengo por seguro que mañana yo regreso

(Verso 7: Yaga)
No se imagina lo que hay en ti
Déjalo salir, baby
Tú eres una loba embrujá
No te vas a arrepentir

(Verso 8: Mackie)
Esta noche allá hay luna llena
Y tú pareces loba
¿Para qué tienes esa boca tan grande?
Para comerme mejor (x2)

(Coro: Yaga & Mackie)
Pónmela, pónmela ahí, pum
La luna llena la pone así
Pónmela, pónmela ahí, pum
Ya quiere transformarse pa' mí

(Outro: Yaga & Mackie)
Loba, uuuuuh, loba, uuuuuh
Oye, pala-pala-palaaaam...
No hay loba que se resista
Cuando hay luna llena
Estos son Yaga & Mackie
Los Mackiavélicos HD
Y andamos con los astronautas
Ni... ni... Nixon
Y acuérdate de una cosa
Que la luna no es de queso
¡Oíste, loba, aaaaauh!"
21,Sodomita,V8,,,,,"Verso 1:

Sodomita, maricón, puto, invertido
Eres la vergüenza de tu familia y de tu Cristo
Te escondes en la noche para practicar tu vicio
Pero Dios te ve y te juzgará con su cilicio

Coro:

Sodomita, serás quemado en el infierno
Por tus actos impuros y tu sucio deseo
Arderás en las llamas por toda la eternidad
Y tu alma será condenada a la oscuridad

Verso 2:

No eres hombre, ni mujer, eres una aberración
Un monstruo creado por la degeneración
Tu enfermedad contagiosa corrompe la sociedad
Y solo traes desgracia a la humanidad

Coro:

Sodomita, serás quemado en el infierno
Por tus actos impuros y tu sucio deseo
Arderás en las llamas por toda la eternidad
Y tu alma será condenada a la oscuridad

Puente:

No hay lugar para ti en este mundo
Eres un paria, un desecho, un leproso
Tu destino es el fuego eterno
Donde serás torturado por los demonios del averno

Coro:

Sodomita, serás quemado en el infierno
Por tus actos impuros y tu sucio deseo
Arderás en las llamas por toda la eternidad
Y tu alma será condenada a la oscuridad"
22,Yo no soy esa mujer,Paulina Rubio,Paulina,2000.0,,https://www.youtube.com/watch?v=qb0tSy30PQo,"Tienes una falsa idea del amor
Nunca fue un contrato ni una imposición
Y aunque te quiero cada vez más
De un modo que no puedes ni sospechar
Yo no soy esa mujer, que no sale de casa
Y que pone a tus pies lo mejor de su alma
No me convertiré, en el eco de tu voz
En un rincón
Yo no soy esa mujer
Cambia tu manera de pensar en mí
O verás cómo no me encontraras aquí
Aunque se rompa mi corazón
Te obligaré a que entiendas esta lección
Yo no soy esa mujer, que no sale de casa
Y que pone a tus pies lo mejor de su alma
No me convertiré, en el eco de tu voz
En un rincón
Yo no soy esa mujer, esa niña perdida
La que firma un papel y te entrega su vida
Nunca me verás llorar, aunque sienta deseos
Más de una vez
yo no soy esa mujer
Aunque se rompa mi corazón
Te obligaré a que entiendas este lección
Yo no soy esa mujer, que no sale de casa
Y que pone a tus pies lo mejor de su alma
No me convertiré, en lo que tu quieres no
En lo que prefieres, no
Esa niña consentida, mimada o perdida
Yo no soy esa mujer, esa chica que baila
Baila al son de tu vida y tu alma
Nunca me verás llorar, no, no, no
Nunca me verás caer, no, no, no
Nunca me verás perdida, llorando, consentida, no
Yo no soy esa mujer, que no sale de casa
Y que pone a tus pies lo mejor de su alma
No me convertiré, en el eco de tu voz
En un rincón
Yo no soy esa mujer, esa niña perdida
La que firma un papel y te entrega su vida
Nunca me verás llorar, aunque sienta deseos
Más de una vez, yo no soy esa mujer"
23,Héroes de la Antártida,Mecano,Entre el cielo y el suelo,1986.0,,https://www.youtube.com/watch?v=TiTobh5qdbI,"Dieciocho enero de mil novescientos doce
El capitan Scott acompañado de Evans, Wilson, Bowers y Oates
Alcanza el Polo Sur
Pero fracasa en la hazaña de ser el primero
Sobre el punto de latitud 0
Ondea ya la bandera Noruega del explorador Amundsen
Exhaustos y fracasados emprenden el regreso
Dieciseis de febrero, polo sur
Cinco ingleses por el desierto azul
Evans va último de la fila
Y colgada de su mochila
Va la muerte dispuesta a demostrar
Que una vez muerto no se esta mal en aquel lugar
No hubo lápida
Sí hubo plática
Que Dios salve la reina
Gloria eterna a los héroes
De la Antártida
Seis de marzo y Oates no puede más
Son sus pies dos cuchillas de cristal
De arrastrase en algunos tramos
Tiene heladas también las manos
Pero nadie le quiere abandonar
Y mientras duermen, sale al paso de la eternidad
No hubo lápida
Sí hubo plática
Que Dios salve la reina
Gloria eterna a los héroes
De la Antártida
Treinta de marzo
Aquí acaba el diario
De Bowers, Wilson y Scott
Que las ayudas que nunca nos llegaron
Vayan a los que quedaron
Nuestros hijos, nuestras viudas
Como un ingles, mueren tres
No hubo lápidas
No hubo pláticas
No hubo Dios ni hubo reina
Solo nieves eternas
En la Antártida
¿Quién se acuerda del capitán Scott?
(¿Evans, Wilson, Bowers y Oates?)
¿Quién se acuerda del capitán Scott?
(¿Evans, Wilson, Bowers y Oates?)'
¿Quién se acuerda del capitán Scott?"
24,La Pollera Colorá,Charlie Zaa,Ciego de amor,2000.0,,https://www.youtube.com/watch?v=FYG7tdlYluo,"Ajai, al son de los tambores
Y un saludo cordial a mi país,
Quiero dar
Ajai, al son de los tambores
Esa negra se amaña
Y al sonar de la caña
Va brindando sus amores
Es la negra Soledad
La que goza mi cumbia
Esa negra Saramulla, oye caramba
Con la pollera colorá
De aquí pa' ya, de allá pa' ca
Que buena está
Con su pollera colará
Mira como mueve,…
Mira como baila la pollera colorá
Con la pollera colorá
Esa negrita linda, que rica y sabrosa que está,
Con la pollera colará
Pa' que lo baile…Venezuela, Perú, Ecuador y Panamá
Con la pollera colará
Mira que rico
Ajai cuando le canto a Soledad
Yo me siento contento
Porque con su movimiento
Inspiración ella me da,
Tiene color de canela
Y mucho olor a la pimienta
Como estoy de contento, oye caramba
Con su pollera Colará
De aquí pa' ya, de allá pa' ca
Que buena está
Con su pollera colará
Mira como baila,…Mira como mueve la pollera colorá
Con la pollera colará
Esa negrita que buena, sabrosa
Que rica que está
Con la pollera colará
Y un saludo cordial a mi país,
Colombia quiero dar
Con la pollera colará
México lindo y querido
No se me puede olvidar
Con la pollera colará
De aquí pa' ya, de allá pa' ca
Que buena está
Con la pollera colará
Esa negra querida
Esa negra Linda, oye mamá
Con la pollera colará
En Puerto Rico
Si se baila la pollera colorá
Con la pollera colará
Mira como baila
Mira como mueve su pollera colará
Con la pollera colará"
25,Soy yo,Marta Sanchez,Soy yo,2002.0,,https://www.youtube.com/watch?v=t3RzZHWmbBw,"Aquí estoy, sin mirar atrás.
Sigo mi vida sin más,
Sin comprender cómo ni por qué
Me dejaste marchar.
Todo te pude dar.
Estuve al borde del abismo por tu amor.
Lejos de tu mar, me siento más firme.
¡Quédate dónde estás!
Soy yo, la que sigue aquí.
Soy yo, te lo digo a ti.
Mírame y díme qué es lo que ves,
Esa mujer que perdiste una vez.
Soy yo la que se marchó.
Soy yo, sin pedir perdón.
Mírame y díme cuál es la verdad,
Esa será, tu sentencia final.
Hoy al fin podré disfrutar
De lo que es libertad.
Creo que llegado el final
No hay más que decir.
Me despido de tí.
No me molestes, no me busques,
No me encontrarás
Lejos de tu mar,
Me siento más cerca
De este dulce final.
Soy yo, la que sigue aquí.
Soy yo, te lo digo a ti.
Mírame y díme qué es lo que ves,
Esa mujer que perdiste una vez.
Soy yo la que se marchó.
Soy yo, sin pedir perdón.
Mírame y díme cuál es la verdad,
Esa será, tu sentencia final.
Pudiste tenerme,
Quisiste perderme
Remo lejos de tu tempestad
(En calma quedará).
Sin tus velas lo podré lograr
(Tu no supiste amar).
Soy yo la que sigue aquí.
Soy yo ya te lo advertí.
Mírame bien, es la última vez.
Soy esa mujer que no podrás tener.
Papapa
Erapapa
Erapapa
Erapapa
Soy yo la que se marchó.
Soy yo, sin pedir perdón.
Mírame y díme cuál es la verdad,
Esa será, tu sentencia final."
26,Rambalin,Rodrigo Cuevas,Manual de Cortejo,2019.0,,https://www.youtube.com/watch?v=O82pIS2-vVU,"En aquel tiempu, a los maricones los censuraben muncho
Y los insultaben
Y Rambal es un mito en Cimadevilla
Porque todo Cimavilla lo quería, a Rambal]
Yera maricón de nacimiento
Una cosa mítica en Xixón
Fíu de Concha La Guapa
Yera un ídolu, una juerga
Yera la madre que lo parió
Por los cabarés de Cimavilla
Cantaba feliz por Marifé
Como Reina de los Playos
Si tal cosa se paseara
Por barrio tan popular alguna vez
Cimavilla, cuando te pasea Rambal
Su cadencia y marca'l ritmu a la mar
Cimavilla, paseíto de Rambal
Tiente envidia la Virxe de la Soledá
Yera l'esplendor del barriu altu
Concha la guapa salía anunciando ""hoi hai función""
Y el barrio s'alborotaba, Mariloli a la guitarra
Los guaḥes emocionaos sujetaben-y el telón
Y al abrir había una gran pamela
Tras la cual se escondía Rambal
La Tarabica-y aplaude
Caracristo s'escojona
Ante tal ostentación de llibertá
Llibertá, Rambal, Llibertá
Habíen de llama-y
Llibertá, Rambal, Llibertá
Habíen de llama-y
Nun hai cosa más valiosa y difícil d'algamar
Con cuchillitos de plata te la fueron a robar
[Luego, al otru día, nos enteramos que lo habían matado
Quemáronlu, cortaron-y los piés, cortáronlu por aquí
Quemáronlu, y después de quemalu, pues echaron agua
Que fue por les vecines, lo vieron porque calló el agua abajo
Y cuando subieron, pues claro, no quedó ninguna huella
Luego lleváronlu nuna bolsa de plásticu
La cosa quedó ahí porque fue un pexe gordu
Un pexe gordu llamámoslo a un ricachón.]
Cimavilla cómo te llora, Rambal
Tu cadencia no-y marca'l ritmu a la mar
Cimavilla, ya no te pasea Rambal
Tá contenta la Virxe de la Soledá
Cimavilla, paseíto de Rambal
Tu cadencia, ya no-y marca'l ritmu a la mar
Cimavilla, cómo te llora, Rambal
Tiente envidia la Virxe de la Soledá
Cimavilla, paseíto de Rambal
Tiente envidia la Virxe de la Soledá
Ay, Rambal, Rambal
Rambal, ay, Rambal"
27,Soy una Butch,Aerolineas Federales,,2013.0,,https://www.youtube.com/watch?v=hU7AkzDSkAQ,"En casa me dicen que me ponga tacón,
que sea un poco más femenina
que sonría un montón.
Me ha cortado el pelo
al estilo James Dean
y es que yo hago lo que quiero,
porque soy una butch.
Soy, soy, soy, soy, soy una butch,
soy una butch
y tengo amigas que también son butch.
Son butch! Son butch! Son butch!
La gente me dice que
parezco un chaval
me echan del lavabo de tías
cada día es igual.
Se fuma los pitis al estilo James Dean
y es que ella hace lo que quiere,
porque es una butch.
Soy, soy, soy, soy, soy una butch,
soy una butch
tengo una amante que también es butch.
Es butch! Es butch! Es butch!
La oficina me aburre, yo prefiero soldar
que ningún macho nunca me diga
que herramienta he de usar.
Me pongo la chupa al estilo James Dean
y es que yo hago lo que quiero,
porque soy una butch.
Soy, soy, soy, soy, soy una butch,
soy una butch
tengo una amante en el comando SCUM.
SCUM! SCUM! SCUM!"
